category,email,item_id,item_name,item_type,Sum of line_amount_cad,Sum of quantity,Sum of time_spent_min,Sum of total_bill_amount,Year,Quarter,Month,Day,transaction_id,Sum of unit_price_cad
Mains,olivia.lin241@yahoo.com,F005,BBQ Ribs Half Rack,food,23.99,1,30,99.73,2024,Qtr 4,December,28,T000801,23.99
Mains,olivia.lin241@yahoo.com,F007,Veggie Pizza,food,37.98,2,89,223.9,2025,Qtr 3,August,23,T003651,18.99
Mains,olivia.lin241@yahoo.com,F009,Fish Tacos,food,32.98,2,97,89.94,2024,Qtr 4,November,9,T000143,16.49
Mains,olivia.lin241@yahoo.com,F009,Fish Tacos,food,16.49,1,167,243.37,2025,Qtr 1,March,10,T001493,16.49
Mains,olivia.liu302@outlook.com,F001,Classic Burger,food,17.99,1,97,46.97,2025,Qtr 1,February,18,T001291,17.99
Mains,olivia.liu302@outlook.com,F001,Classic Burger,food,17.99,1,86,124.44,2025,Qtr 2,May,28,T002424,17.99
Mains,olivia.liu302@outlook.com,F001,Classic Burger,food,17.99,1,105,66.46,2025,Qtr 3,August,24,T003685,17.99
Mains,olivia.liu302@outlook.com,F004,Mac & Cheese,food,28.98,2,292,195.74,2024,Qtr 4,December,12,T000575,28.98
Mains,olivia.liu302@outlook.com,F004,Mac & Cheese,food,28.98,2,86,124.44,2025,Qtr 2,May,28,T002424,14.49
Mains,olivia.liu302@outlook.com,F004,Mac & Cheese,food,14.49,1,83,77.42,2025,Qtr 3,August,2,T003358,14.49
Mains,olivia.liu302@outlook.com,F005,BBQ Ribs Half Rack,food,23.99,1,67,96.97,2024,Qtr 4,December,11,T000560,23.99
Mains,olivia.liu302@outlook.com,F005,BBQ Ribs Half Rack,food,47.98,2,218,213.88,2025,Qtr 2,April,26,T002032,47.98
Mains,olivia.liu302@outlook.com,F005,BBQ Ribs Half Rack,food,23.99,1,84,183.66,2025,Qtr 2,June,9,T002574,23.99
Mains,olivia.liu302@outlook.com,F007,Veggie Pizza,food,18.99,1,84,183.66,2025,Qtr 2,June,9,T002574,18.99
Mains,olivia.liu302@outlook.com,F008,Steak Sandwich,food,21.49,1,67,96.97,2024,Qtr 4,December,11,T000560,21.49
Mains,olivia.liu302@outlook.com,F008,Steak Sandwich,food,21.49,1,86,124.44,2025,Qtr 2,May,28,T002424,21.49
Mains,olivia.liu302@outlook.com,F008,Steak Sandwich,food,21.49,1,105,66.46,2025,Qtr 3,August,24,T003685,21.49
Mains,olivia.liu302@outlook.com,F009,Fish Tacos,food,16.49,1,30,70.23,2024,Qtr 4,December,21,T000691,16.49
Mains,owen.anderson120@yahoo.com,F001,Classic Burger,food,17.99,1,138,54.46,2025,Qtr 2,June,12,T002610,17.99
Mains,owen.anderson120@yahoo.com,F001,Classic Burger,food,35.98,2,240,207,2025,Qtr 3,July,6,T002973,35.98
Mains,owen.anderson120@yahoo.com,F004,Mac & Cheese,food,14.49,1,134,43.97,2025,Qtr 3,August,30,T003781,14.49
Mains,owen.anderson120@yahoo.com,F007,Veggie Pizza,food,18.99,1,88,221.18,2024,Qtr 4,December,13,T000584,18.99
Mains,owen.anderson120@yahoo.com,F007,Veggie Pizza,food,37.98,2,104,97.94,2024,Qtr 4,December,20,T000688,18.99
Mains,owen.anderson120@yahoo.com,F007,Veggie Pizza,food,18.99,1,89,71.97,2025,Qtr 1,March,8,T001466,18.99
Mains,owen.anderson120@yahoo.com,F007,Veggie Pizza,food,18.99,1,96,32.47,2025,Qtr 2,June,29,T002886,18.99
Mains,owen.anderson120@yahoo.com,F008,Steak Sandwich,food,21.49,1,88,221.18,2024,Qtr 4,December,13,T000584,21.49
Mains,owen.anderson120@yahoo.com,F009,Fish Tacos,food,32.98,2,276,108.92,2025,Qtr 2,June,12,T002610,32.98
Mains,owen.anderson120@yahoo.com,F009,Fish Tacos,food,16.49,1,81,50.71,2025,Qtr 2,June,28,T002853,16.49
Mains,owen.anderson120@yahoo.com,F009,Fish Tacos,food,16.49,1,134,43.97,2025,Qtr 3,August,30,T003781,16.49
Mains,owen.anderson246@hotmail.com,F004,Mac & Cheese,food,14.49,1,130,77.44,2024,Qtr 4,November,20,T000260,14.49
Mains,owen.anderson246@hotmail.com,F004,Mac & Cheese,food,14.49,1,67,103.44,2025,Qtr 3,August,21,T003622,14.49
Mains,owen.anderson246@hotmail.com,F005,BBQ Ribs Half Rack,food,23.99,1,61,44.46,2024,Qtr 4,December,12,T000568,23.99
Mains,owen.anderson246@hotmail.com,F005,BBQ Ribs Half Rack,food,23.99,1,67,103.44,2025,Qtr 3,August,21,T003622,23.99
Mains,owen.anderson246@hotmail.com,F005,BBQ Ribs Half Rack,food,47.98,2,202,214.9,2025,Qtr 4,October,3,T004214,47.98
Mains,owen.anderson246@hotmail.com,F008,Steak Sandwich,food,21.49,1,130,77.44,2024,Qtr 4,November,20,T000260,21.49
Mains,owen.brown121@hotmail.com,F004,Mac & Cheese,food,14.49,1,120,125.43,2025,Qtr 1,January,6,T000913,14.49
Mains,owen.brown121@hotmail.com,F004,Mac & Cheese,food,28.98,2,103,173.17,2025,Qtr 3,July,5,T002957,14.49
Mains,owen.brown121@hotmail.com,F005,BBQ Ribs Half Rack,food,23.99,1,63,80.96,2024,Qtr 4,November,26,T000327,23.99
Mains,owen.brown121@hotmail.com,F005,BBQ Ribs Half Rack,food,23.99,1,88,26.98,2025,Qtr 2,April,11,T001863,23.99
Mains,owen.brown121@hotmail.com,F005,BBQ Ribs Half Rack,food,23.99,1,137,63.97,2025,Qtr 2,June,29,T002872,23.99
Mains,owen.brown121@hotmail.com,F005,BBQ Ribs Half Rack,food,23.99,1,87,74.93,2025,Qtr 4,October,18,T004379,23.99
Mains,owen.brown121@hotmail.com,F007,Veggie Pizza,food,18.99,1,103,173.17,2025,Qtr 3,July,5,T002957,18.99
Mains,owen.chan300@outlook.com,F005,BBQ Ribs Half Rack,food,23.99,1,148,164.72,2025,Qtr 2,April,25,T002019,23.99
Mains,owen.chan300@outlook.com,F008,Steak Sandwich,food,21.49,1,148,164.72,2025,Qtr 2,April,25,T002019,21.49
Mains,owen.garcia265@yahoo.com,F007,Veggie Pizza,food,18.99,1,74,105.93,2025,Qtr 2,May,8,T002180,18.99
Mains,owen.khan69@icloud.com,F001,Classic Burger,food,35.98,2,206,98.94,2025,Qtr 1,March,13,T001523,35.98
Mains,owen.khan69@icloud.com,F001,Classic Burger,food,17.99,1,52,196.87,2025,Qtr 2,May,4,T002130,17.99
Mains,owen.khan69@icloud.com,F001,Classic Burger,food,35.98,2,144,118.93,2025,Qtr 2,May,24,T002368,17.99
Mains,owen.khan69@icloud.com,F004,Mac & Cheese,food,14.49,1,52,196.87,2025,Qtr 2,May,4,T002130,14.49
Mains,owen.khan69@icloud.com,F005,BBQ Ribs Half Rack,food,47.98,2,184,318.78,2025,Qtr 1,March,12,T001507,47.98
Mains,owen.khan69@icloud.com,F005,BBQ Ribs Half Rack,food,23.99,1,52,196.87,2025,Qtr 2,May,4,T002130,23.99
Mains,owen.khan69@icloud.com,F005,BBQ Ribs Half Rack,food,47.98,2,174,80.96,2025,Qtr 3,August,19,T003610,23.99
Mains,owen.khan69@icloud.com,F008,Steak Sandwich,food,42.98,2,182,363.32,2024,Qtr 4,December,23,T000731,42.98
Mains,owen.khan69@icloud.com,F008,Steak Sandwich,food,42.98,2,92,159.39,2025,Qtr 1,March,12,T001507,21.49
Mains,owen.khan69@icloud.com,F008,Steak Sandwich,food,21.49,1,174,80.96,2025,Qtr 3,August,19,T003610,21.49
Mains,owen.khan69@icloud.com,F009,Fish Tacos,food,16.49,1,92,159.39,2025,Qtr 1,March,12,T001507,16.49
Mains,owen.khan69@icloud.com,F009,Fish Tacos,food,16.49,1,144,118.93,2025,Qtr 2,May,24,T002368,16.49
Mains,owen.khan69@icloud.com,F009,Fish Tacos,food,32.98,2,100,111.73,2025,Qtr 3,July,11,T003035,16.49
Mains,owen.lin63@outlook.com,F001,Classic Burger,food,17.99,1,36,136.86,2025,Qtr 3,July,30,T003316,17.99
Mains,owen.lin63@outlook.com,F004,Mac & Cheese,food,14.49,1,71,39.95,2025,Qtr 2,May,24,T002364,14.49
Mains,owen.lin63@outlook.com,F007,Veggie Pizza,food,18.99,1,36,136.86,2025,Qtr 3,July,30,T003316,18.99
Mains,owen.lin63@outlook.com,F009,Fish Tacos,food,16.49,1,163,82.21,2025,Qtr 2,May,17,T002287,16.49
Mains,owen.wang363@hotmail.com,F001,Classic Burger,food,35.98,2,262,647.76,2024,Qtr 4,December,7,T000503,35.98
Mains,owen.wang363@hotmail.com,F007,Veggie Pizza,food,18.99,1,96,238.69,2025,Qtr 3,July,29,T003306,18.99
Mains,owen.wang363@hotmail.com,F008,Steak Sandwich,food,21.49,1,95,46.47,2025,Qtr 1,March,31,T001736,21.49
Mains,owen.wang363@hotmail.com,F009,Fish Tacos,food,16.49,1,120,53.73,2025,Qtr 3,July,23,T003210,16.49
Mains,owen.wang363@hotmail.com,F009,Fish Tacos,food,16.49,1,96,238.69,2025,Qtr 3,July,29,T003306,16.49
Mains,owen.wang410@outlook.com,F001,Classic Burger,food,35.98,2,132,161.42,2025,Qtr 2,June,17,T002699,17.99
Mains,owen.wang410@outlook.com,F001,Classic Burger,food,17.99,1,83,201.34,2025,Qtr 3,August,8,T003436,17.99
Mains,owen.wang410@outlook.com,F004,Mac & Cheese,food,28.98,2,288,236.46,2025,Qtr 2,April,6,T001800,28.98
Mains,owen.wang410@outlook.com,F004,Mac & Cheese,food,14.49,1,121,103.92,2025,Qtr 2,May,27,T002402,14.49
Mains,owen.wang410@outlook.com,F004,Mac & Cheese,food,14.49,1,68,105.32,2025,Qtr 2,June,1,T002454,14.49
Mains,owen.wang410@outlook.com,F004,Mac & Cheese,food,14.49,1,132,161.42,2025,Qtr 2,June,17,T002699,14.49
Mains,owen.wang410@outlook.com,F004,Mac & Cheese,food,14.49,1,83,201.34,2025,Qtr 3,August,8,T003436,14.49
Mains,owen.wang410@outlook.com,F007,Veggie Pizza,food,37.98,2,288,236.46,2025,Qtr 2,April,6,T001800,37.98
Mains,owen.wang410@outlook.com,F007,Veggie Pizza,food,37.98,2,70,158.94,2025,Qtr 3,August,4,T003398,18.99
Mains,owen.wang410@outlook.com,F007,Veggie Pizza,food,18.99,1,88,85.42,2025,Qtr 4,October,28,T004490,18.99
Mains,owen.wang410@outlook.com,F008,Steak Sandwich,food,21.49,1,70,119.69,2025,Qtr 2,May,10,T002211,21.49
Mains,owen.wang410@outlook.com,F008,Steak Sandwich,food,21.49,1,83,201.34,2025,Qtr 3,August,8,T003436,21.49
Mains,owen.wang410@outlook.com,F009,Fish Tacos,food,49.47,3,204,315.96,2025,Qtr 2,June,1,T002454,49.47
Mains,owen.wang410@outlook.com,F009,Fish Tacos,food,16.49,1,83,201.34,2025,Qtr 3,August,8,T003436,16.49
Mains,riley.anderson205@hotmail.com,F001,Classic Burger,food,17.99,1,118,26.48,2025,Qtr 2,June,16,T002683,17.99
Mains,riley.anderson205@hotmail.com,F001,Classic Burger,food,17.99,1,92,76.46,2025,Qtr 3,July,12,T003037,17.99
Mains,riley.anderson205@hotmail.com,F004,Mac & Cheese,food,14.49,1,132,122.71,2024,Qtr 4,December,11,T000559,14.49
Mains,riley.anderson205@hotmail.com,F004,Mac & Cheese,food,14.49,1,86,51.47,2025,Qtr 1,February,5,T001174,14.49
Mains,riley.anderson205@hotmail.com,F004,Mac & Cheese,food,14.49,1,80,64.96,2025,Qtr 2,June,18,T002719,14.49
Mains,riley.anderson205@hotmail.com,F004,Mac & Cheese,food,14.49,1,160,146.9,2025,Qtr 3,September,9,T003939,14.49
Mains,riley.anderson205@hotmail.com,F004,Mac & Cheese,food,14.49,1,133,140.45,2025,Qtr 4,October,12,T004317,14.49
Mains,riley.anderson205@hotmail.com,F005,BBQ Ribs Half Rack,food,23.99,1,86,51.47,2025,Qtr 1,February,5,T001174,23.99
Mains,riley.anderson205@hotmail.com,F008,Steak Sandwich,food,21.49,1,160,146.9,2025,Qtr 3,September,9,T003939,21.49
Mains,riley.brown202@yahoo.com,F004,Mac & Cheese,food,14.49,1,110,75.98,2025,Qtr 3,August,19,T003605,14.49
Mains,riley.brown202@yahoo.com,F004,Mac & Cheese,food,14.49,1,96,234.32,2025,Qtr 4,October,6,T004251,14.49
Mains,riley.brown202@yahoo.com,F007,Veggie Pizza,food,18.99,1,97,38.97,2025,Qtr 4,October,26,T004476,18.99
Mains,riley.brown202@yahoo.com,F008,Steak Sandwich,food,21.49,1,138,119.49,2025,Qtr 3,August,17,T003578,21.49
Mains,riley.brown202@yahoo.com,F009,Fish Tacos,food,16.49,1,140,61.94,2025,Qtr 3,September,27,T004127,16.49
Mains,riley.brown202@yahoo.com,F009,Fish Tacos,food,32.98,2,96,234.32,2025,Qtr 4,October,6,T004251,16.49
Mains,riley.chan87@icloud.com,F001,Classic Burger,food,17.99,1,46,52.46,2025,Qtr 2,May,19,T002329,17.99
Mains,riley.chan87@icloud.com,F004,Mac & Cheese,food,14.49,1,80,70.99,2025,Qtr 3,July,17,T003116,14.49
Mains,riley.chan87@icloud.com,F005,BBQ Ribs Half Rack,food,23.99,1,107,188.79,2024,Qtr 4,December,4,T000442,23.99
Mains,riley.chan87@icloud.com,F007,Veggie Pizza,food,18.99,1,107,188.79,2024,Qtr 4,December,4,T000442,18.99
Mains,riley.chan87@icloud.com,F007,Veggie Pizza,food,18.99,1,90,78.97,2024,Qtr 4,December,10,T000537,18.99
Mains,riley.chan87@icloud.com,F008,Steak Sandwich,food,21.49,1,92,75.95,2025,Qtr 1,March,15,T001543,21.49
Mains,riley.chan87@icloud.com,F009,Fish Tacos,food,16.49,1,164,158.89,2024,Qtr 4,October,29,T000020,16.49
Mains,riley.chan87@icloud.com,F009,Fish Tacos,food,16.49,1,90,78.97,2024,Qtr 4,December,10,T000537,16.49
Mains,riley.chan87@icloud.com,F009,Fish Tacos,food,16.49,1,92,75.95,2025,Qtr 1,March,15,T001543,16.49
Mains,riley.chen260@gmail.com,F005,BBQ Ribs Half Rack,food,23.99,1,30,58.46,2024,Qtr 4,December,10,T000544,23.99
Mains,riley.chen260@gmail.com,F005,BBQ Ribs Half Rack,food,23.99,1,119,255.3,2024,Qtr 4,December,24,T000748,23.99
Mains,riley.chen260@gmail.com,F007,Veggie Pizza,food,18.99,1,138,213.89,2025,Qtr 4,October,19,T004381,18.99
Mains,riley.chen260@gmail.com,F009,Fish Tacos,food,49.47,3,414,641.67,2025,Qtr 4,October,19,T004381,49.47
Mains,riley.khan497@outlook.com,F001,Classic Burger,food,17.99,1,107,141.08,2025,Qtr 2,April,8,T001835,17.99
Mains,riley.khan497@outlook.com,F001,Classic Burger,food,17.99,1,182,183.49,2025,Qtr 2,June,3,T002488,17.99
Mains,riley.khan497@outlook.com,F008,Steak Sandwich,food,42.98,2,107,141.08,2025,Qtr 2,April,8,T001835,21.49
Mains,riley.khan497@outlook.com,F008,Steak Sandwich,food,21.49,1,182,183.49,2025,Qtr 2,June,3,T002488,21.49
Mains,riley.khan497@outlook.com,F008,Steak Sandwich,food,21.49,1,81,117.72,2025,Qtr 3,August,1,T003335,21.49
Mains,riley.khan497@outlook.com,F008,Steak Sandwich,food,21.49,1,92,61.47,2025,Qtr 3,August,29,T003758,21.49
Mains,riley.khan497@outlook.com,F009,Fish Tacos,food,16.49,1,107,141.08,2025,Qtr 2,April,8,T001835,16.49
Mains,riley.khan497@outlook.com,F009,Fish Tacos,food,16.49,1,92,61.47,2025,Qtr 3,August,29,T003758,16.49
Mains,riley.martinez439@outlook.com,F001,Classic Burger,food,17.99,1,119,71.47,2025,Qtr 1,January,1,T000873,17.99
Mains,riley.martinez439@outlook.com,F001,Classic Burger,food,17.99,1,105,185.18,2025,Qtr 3,July,5,T002958,17.99
Mains,riley.martinez439@outlook.com,F001,Classic Burger,food,17.99,1,131,95.96,2025,Qtr 3,August,21,T003630,17.99
Mains,riley.martinez439@outlook.com,F001,Classic Burger,food,17.99,1,87,273.81,2025,Qtr 3,September,2,T003845,17.99
Mains,riley.martinez439@outlook.com,F004,Mac & Cheese,food,14.49,1,104,134.91,2025,Qtr 1,January,15,T000977,14.49
Mains,riley.martinez439@outlook.com,F004,Mac & Cheese,food,28.98,2,174,547.62,2025,Qtr 3,September,2,T003845,28.98
Mains,riley.martinez439@outlook.com,F009,Fish Tacos,food,32.98,2,104,134.91,2025,Qtr 1,January,15,T000977,16.49
Mains,riley.martinez439@outlook.com,F009,Fish Tacos,food,16.49,1,122,48.75,2025,Qtr 1,March,22,T001623,16.49
Mains,riley.martinez439@outlook.com,F009,Fish Tacos,food,16.49,1,94,59.97,2025,Qtr 3,August,20,T003619,16.49
Mains,riley.park490@hotmail.com,F001,Classic Burger,food,17.99,1,70,79.53,2025,Qtr 2,May,22,T002350,17.99
Mains,riley.park490@hotmail.com,F001,Classic Burger,food,17.99,1,81,96.91,2025,Qtr 3,July,17,T003114,17.99
Mains,riley.park490@hotmail.com,F004,Mac & Cheese,food,14.49,1,62,115.92,2025,Qtr 2,June,16,T002688,14.49
Mains,riley.park490@hotmail.com,F004,Mac & Cheese,food,14.49,1,81,96.91,2025,Qtr 3,July,17,T003114,14.49
Mains,riley.park490@hotmail.com,F005,BBQ Ribs Half Rack,food,71.97,3,124,231.84,2025,Qtr 2,June,16,T002688,47.98
Mains,riley.park490@hotmail.com,F005,BBQ Ribs Half Rack,food,23.99,1,68,116.91,2025,Qtr 3,August,4,T003391,23.99
Mains,riley.park490@hotmail.com,F007,Veggie Pizza,food,18.99,1,73,65.96,2024,Qtr 4,December,3,T000424,18.99
Mains,riley.park490@hotmail.com,F007,Veggie Pizza,food,37.98,2,88,430.3,2025,Qtr 1,January,21,T001039,37.98
Mains,riley.park490@hotmail.com,F007,Veggie Pizza,food,18.99,1,62,115.92,2025,Qtr 2,June,16,T002688,18.99
Mains,riley.park490@hotmail.com,F009,Fish Tacos,food,16.49,1,126,162.94,2025,Qtr 4,October,27,T004489,16.49
Mains,riley.singh171@outlook.com,F001,Classic Burger,food,17.99,1,53,103.42,2025,Qtr 1,March,6,T001445,17.99
Mains,riley.singh171@outlook.com,F004,Mac & Cheese,food,14.49,1,81,177.68,2024,Qtr 4,October,30,T000022,14.49
Mains,riley.singh171@outlook.com,F004,Mac & Cheese,food,14.49,1,81,69.45,2024,Qtr 4,November,21,T000268,14.49
Mains,riley.singh171@outlook.com,F004,Mac & Cheese,food,14.49,1,53,103.42,2025,Qtr 1,March,6,T001445,14.49
Mains,riley.singh171@outlook.com,F005,BBQ Ribs Half Rack,food,23.99,1,81,177.68,2024,Qtr 4,October,30,T000022,23.99
Mains,riley.singh171@outlook.com,F005,BBQ Ribs Half Rack,food,71.97,3,210,277.74,2025,Qtr 1,March,12,T001516,47.98
Mains,riley.singh171@outlook.com,F007,Veggie Pizza,food,18.99,1,81,69.45,2024,Qtr 4,November,21,T000268,18.99
Mains,riley.singh171@outlook.com,F007,Veggie Pizza,food,18.99,1,83,67.96,2025,Qtr 3,September,17,T004009,18.99
Mains,riley.singh171@outlook.com,F008,Steak Sandwich,food,21.49,1,83,67.96,2025,Qtr 3,September,17,T004009,21.49
Mains,riley.singh171@outlook.com,F009,Fish Tacos,food,16.49,1,119,59.74,2025,Qtr 2,April,6,T001806,16.49
Mains,riley.su43@yahoo.com,F001,Classic Burger,food,17.99,1,102,147.2,2024,Qtr 4,October,28,T000004,17.99
Mains,riley.su43@yahoo.com,F001,Classic Burger,food,17.99,1,64,87.43,2025,Qtr 2,May,28,T002418,17.99
Mains,riley.su43@yahoo.com,F004,Mac & Cheese,food,14.49,1,144,108.88,2025,Qtr 1,January,5,T000900,14.49
Mains,riley.su43@yahoo.com,F004,Mac & Cheese,food,14.49,1,64,87.43,2025,Qtr 2,May,28,T002418,14.49
Mains,riley.su43@yahoo.com,F005,BBQ Ribs Half Rack,food,47.98,2,60,130.42,2025,Qtr 4,October,8,T004278,23.99
Mains,riley.su43@yahoo.com,F007,Veggie Pizza,food,18.99,1,103,184.18,2025,Qtr 3,July,14,T003076,18.99
Mains,riley.su43@yahoo.com,F007,Veggie Pizza,food,18.99,1,60,130.42,2025,Qtr 4,October,8,T004278,18.99
Mains,riley.su43@yahoo.com,F008,Steak Sandwich,food,42.98,2,103,184.18,2025,Qtr 3,July,14,T003076,21.49
Mains,riley.su43@yahoo.com,F008,Steak Sandwich,food,64.47,3,414,323.82,2025,Qtr 3,September,9,T003936,64.47
Mains,riley.su43@yahoo.com,F008,Steak Sandwich,food,21.49,1,138,54.48,2025,Qtr 4,October,11,T004312,21.49
Mains,riley.su43@yahoo.com,F009,Fish Tacos,food,16.49,1,103,184.18,2025,Qtr 3,July,14,T003076,16.49
Mains,riley.su43@yahoo.com,F009,Fish Tacos,food,32.98,2,60,130.42,2025,Qtr 4,October,8,T004278,16.49
Mains,riley.su49@hotmail.com,F004,Mac & Cheese,food,14.49,1,147,90.44,2025,Qtr 2,May,6,T002172,14.49
Mains,riley.su49@hotmail.com,F007,Veggie Pizza,food,18.99,1,65,103.97,2025,Qtr 1,February,17,T001286,18.99
Mains,riley.su49@hotmail.com,F007,Veggie Pizza,food,18.99,1,147,90.44,2025,Qtr 2,May,6,T002172,18.99
Mains,riley.su49@hotmail.com,F007,Veggie Pizza,food,18.99,1,92,162.9,2025,Qtr 2,May,17,T002285,18.99
Mains,riley.su49@hotmail.com,F008,Steak Sandwich,food,21.49,1,45,105.71,2024,Qtr 4,December,7,T000498,21.49
Mains,riley.su49@hotmail.com,F009,Fish Tacos,food,16.49,1,90,90.95,2025,Qtr 2,June,11,T002600,16.49
Mains,riley.su49@hotmail.com,F009,Fish Tacos,food,32.98,2,88,141.86,2025,Qtr 3,August,9,T003448,32.98
Mains,riley.taylor465@yahoo.com,F001,Classic Burger,food,17.99,1,93,120.23,2025,Qtr 1,January,2,T000880,17.99
Mains,riley.taylor465@yahoo.com,F001,Classic Burger,food,17.99,1,119,192.84,2025,Qtr 3,August,27,T003731,17.99
Mains,riley.taylor465@yahoo.com,F004,Mac & Cheese,food,14.49,1,93,120.23,2025,Qtr 1,January,2,T000880,14.49
Mains,riley.taylor465@yahoo.com,F004,Mac & Cheese,food,14.49,1,30,144.16,2025,Qtr 2,April,21,T001979,14.49
Mains,riley.taylor465@yahoo.com,F004,Mac & Cheese,food,14.49,1,119,192.84,2025,Qtr 3,August,27,T003731,14.49
Mains,riley.taylor465@yahoo.com,F005,BBQ Ribs Half Rack,food,23.99,1,109,60.72,2025,Qtr 3,September,13,T003973,23.99
Mains,riley.taylor465@yahoo.com,F008,Steak Sandwich,food,21.49,1,120,149.37,2025,Qtr 3,July,5,T002962,21.49
Mains,riley.taylor465@yahoo.com,F009,Fish Tacos,food,32.98,2,60,288.32,2025,Qtr 2,April,21,T001979,32.98
Mains,riley.taylor465@yahoo.com,F009,Fish Tacos,food,16.49,1,119,192.84,2025,Qtr 3,August,27,T003731,16.49
Mains,riley.thompson188@icloud.com,F001,Classic Burger,food,17.99,1,155,51.96,2024,Qtr 4,December,26,T000778,17.99
Mains,riley.thompson188@icloud.com,F001,Classic Burger,food,17.99,1,137,59.28,2025,Qtr 3,July,3,T002923,17.99
Mains,riley.thompson188@icloud.com,F001,Classic Burger,food,17.99,1,194,100.43,2025,Qtr 3,July,17,T003115,17.99
Mains,riley.thompson188@icloud.com,F001,Classic Burger,food,17.99,1,140,141.89,2025,Qtr 3,August,10,T003466,17.99
Mains,riley.thompson188@icloud.com,F004,Mac & Cheese,food,28.98,2,140,141.89,2025,Qtr 3,August,10,T003466,14.49
Mains,riley.thompson188@icloud.com,F005,BBQ Ribs Half Rack,food,23.99,1,45,72.46,2024,Qtr 4,November,9,T000132,23.99
Mains,riley.thompson188@icloud.com,F005,BBQ Ribs Half Rack,food,23.99,1,103,92.92,2025,Qtr 1,March,31,T001745,23.99
Mains,riley.thompson188@icloud.com,F009,Fish Tacos,food,16.49,1,155,51.96,2024,Qtr 4,December,26,T000778,16.49
Mains,riley.thompson188@icloud.com,F009,Fish Tacos,food,16.49,1,103,92.92,2025,Qtr 1,March,31,T001745,16.49
Mains,riley.thompson188@icloud.com,F009,Fish Tacos,food,32.98,2,280,283.78,2025,Qtr 3,August,10,T003466,32.98
Mains,samuel.johnson46@hotmail.com,F001,Classic Burger,food,17.99,1,115,53.97,2024,Qtr 4,December,15,T000622,17.99
Mains,samuel.johnson46@hotmail.com,F004,Mac & Cheese,food,28.98,2,132,166.87,2025,Qtr 2,May,17,T002298,14.49
Mains,samuel.johnson46@hotmail.com,F005,BBQ Ribs Half Rack,food,23.99,1,115,53.97,2024,Qtr 4,December,15,T000622,23.99
Mains,samuel.johnson46@hotmail.com,F005,BBQ Ribs Half Rack,food,23.99,1,134,71.96,2025,Qtr 1,March,21,T001615,23.99
Mains,samuel.johnson46@hotmail.com,F007,Veggie Pizza,food,18.99,1,132,166.87,2025,Qtr 2,May,17,T002298,18.99
Mains,samuel.johnson46@hotmail.com,F007,Veggie Pizza,food,18.99,1,115,39.98,2025,Qtr 2,June,27,T002846,18.99
Mains,samuel.liu474@icloud.com,F001,Classic Burger,food,17.99,1,83,54.75,2025,Qtr 3,July,6,T002965,17.99
Mains,samuel.liu474@icloud.com,F001,Classic Burger,food,17.99,1,77,65.96,2025,Qtr 3,July,8,T003000,17.99
Mains,samuel.liu474@icloud.com,F001,Classic Burger,food,17.99,1,106,36.95,2025,Qtr 3,September,1,T003830,17.99
Mains,samuel.liu474@icloud.com,F008,Steak Sandwich,food,21.49,1,107,147.4,2025,Qtr 1,February,26,T001361,21.49
Mains,samuel.liu474@icloud.com,F008,Steak Sandwich,food,21.49,1,77,65.96,2025,Qtr 3,July,8,T003000,21.49
Mains,samuel.liu474@icloud.com,F009,Fish Tacos,food,32.98,2,94,82.44,2024,Qtr 4,November,12,T000181,16.49
Mains,samuel.liu474@icloud.com,F009,Fish Tacos,food,16.49,1,92,48.44,2025,Qtr 1,January,12,T000955,16.49
Mains,samuel.liu474@icloud.com,F009,Fish Tacos,food,16.49,1,77,65.96,2025,Qtr 3,July,8,T003000,16.49
Mains,samuel.lopez91@icloud.com,F001,Classic Burger,food,17.99,1,66,129.41,2025,Qtr 2,April,3,T001762,17.99
Mains,samuel.lopez91@icloud.com,F001,Classic Burger,food,35.98,2,232,214.44,2025,Qtr 2,May,27,T002407,35.98
Mains,samuel.lopez91@icloud.com,F001,Classic Burger,food,17.99,1,93,71.95,2025,Qtr 2,June,3,T002489,17.99
Mains,samuel.lopez91@icloud.com,F001,Classic Burger,food,35.98,2,210,216.9,2025,Qtr 3,July,25,T003229,35.98
Mains,samuel.lopez91@icloud.com,F001,Classic Burger,food,17.99,1,67,132.22,2025,Qtr 3,August,5,T003413,17.99
Mains,samuel.lopez91@icloud.com,F004,Mac & Cheese,food,14.49,1,106,179.89,2024,Qtr 4,October,30,T000031,14.49
Mains,samuel.lopez91@icloud.com,F004,Mac & Cheese,food,14.49,1,103,27.97,2024,Qtr 4,November,7,T000108,14.49
Mains,samuel.lopez91@icloud.com,F004,Mac & Cheese,food,14.49,1,79,159.91,2025,Qtr 1,February,26,T001360,14.49
Mains,samuel.lopez91@icloud.com,F005,BBQ Ribs Half Rack,food,47.98,2,212,359.78,2024,Qtr 4,October,30,T000031,47.98
