transaction_id,total_bill_amount,email,transaction_date,quantity,time_spent_min,name,phone,loyalty_enrolled,loyalty_id,tier,points_earned,gender,age,birthday,occupation
T003810,107.45,aria.lau174@yahoo.com,31-Aug-25,7,93,Aria Lau,1-437-933-6855,Y,L000175,Frequent,6974,Female,20,16-Dec-05,Consultant
T003816,104.41,charlotte.anderson449@yahoo.com,31-Aug-25,12,105,Charlotte Anderson,1-437-881-7274,Y,L000450,Frequent,3157,Female,39,1-Feb-86,Sales Associate
T003853,21.49,logan.taylor85@hotmail.com,3-Sep-25,2,130,Logan Taylor,1-416-547-4614,Y,L000086,Frequent,7874,Female,31,9-Jun-94,Teacher
T003886,61.45,emily.nowak125@icloud.com,6-Sep-25,6,124,Emily Nowak,1-289-495-6686,Y,L000126,Frequent,7799,Female,30,15-Jun-95,Software Engineer
T003890,47.48,aria.lau174@yahoo.com,6-Sep-25,4,62,Aria Lau,1-437-933-6855,Y,L000175,Frequent,6974,Female,20,16-Dec-05,Consultant
T003903,102.9,emily.nowak125@icloud.com,6-Sep-25,12,70,Emily Nowak,1-289-495-6686,Y,L000126,Frequent,7799,Female,30,15-Jun-95,Software Engineer
T003916,155.89,sophia.lam209@yahoo.com,7-Sep-25,14,109,Sophia Lam,1-437-392-1777,Y,L000210,Frequent,5646,Female,31,8-Nov-94,Barista
T003922,158.21,aria.tremblay406@icloud.com,8-Sep-25,14,84,Aria Tremblay,1-289-706-9509,Y,L000407,Frequent,5334,Female,33,1-Jun-92,Consultant
T003932,49.97,luna.macdonald412@yahoo.com,9-Sep-25,4,121,Luna MacDonald,1-905-791-5786,Y,L000413,Frequent,7312,Female,28,11-Apr-97,Nurse
T003935,74.73,abigail.nguyen35@yahoo.com,9-Sep-25,7,64,Abigail Nguyen,1-416-632-7300,Y,L000036,Frequent,5984,Female,30,5-Feb-95,Research Assistant
T003940,117.23,nora.li395@yahoo.com,9-Sep-25,9,152,Nora Li,1-289-115-5817,Y,L000396,Frequent,5497,Female,28,3-Oct-97,Data Analyst
T003945,66.24,luna.lin388@hotmail.com,10-Sep-25,8,120,Luna Lin,1-365-520-743,Y,L000389,Frequent,5741,Female,36,24-Jun-89,Operations Manager
T003954,21.47,ava.chen323@outlook.com,10-Sep-25,3,161,Ava Chen,1-905-561-351,Y,L000324,Frequent,5101,Female,31,21-May-94,Product Manager
T003958,28.28,emily.gonzalez448@hotmail.com,12-Sep-25,3,61,Emily Gonzalez,1-365-738-9070,Y,L000449,Frequent,3172,Female,18,17-Jul-07,Accountant
T003971,70.43,daniel.wong380@hotmail.com,13-Sep-25,8,86,Daniel Wong,1-416-288-7480,Y,L000381,Frequent,3945,Female,56,18-Mar-69,Customer Service Rep
T003975,32.27,layla.gonzalez4@icloud.com,13-Sep-25,5,181,Layla Gonzalez,1-647-702-2021,Y,L000005,Frequent,5245,Female,33,18-Feb-92,Software Engineer
T003984,75.95,william.khan206@hotmail.com,14-Sep-25,6,129,William Khan,1-647-748-3789,Y,L000207,Frequent,4639,Female,35,26-Dec-90,Marketing Specialist
T003986,141.18,harper.singh329@outlook.com,14-Sep-25,15,118,Harper Singh,1-647-178-8866,Y,L000330,Frequent,7472,Female,19,4-Aug-06,Software Engineer
T004008,28.98,emma.singh275@gmail.com,17-Sep-25,3,109,Emma Singh,1-289-617-800,Y,L000276,Frequent,7291,Female,29,1-Sep-96,Operations Manager
T004014,57.26,wyatt.tremblay450@yahoo.com,17-Sep-25,5,106,Wyatt Tremblay,1-905-706-2399,Y,L000451,Frequent,4353,Female,25,8-Dec-00,Nurse
T004025,53.49,aria.lau174@yahoo.com,19-Sep-25,2,156,Aria Lau,1-437-933-6855,Y,L000175,Frequent,6974,Female,20,16-Dec-05,Consultant
T004028,61.04,ava.liu81@icloud.com,19-Sep-25,7,62,Ava Liu,1-365-882-7495,Y,L000082,Frequent,4477,Female,36,19-Nov-89,Product Manager
T004044,59.76,david.white374@gmail.com,20-Sep-25,6,142,David White,1-647-957-6837,Y,L000375,Frequent,5300,Female,24,19-Jan-01,Student
T004066,54.44,luna.macdonald412@yahoo.com,21-Sep-25,6,30,Luna MacDonald,1-905-791-5786,Y,L000413,Frequent,7312,Female,28,11-Apr-97,Nurse
T004069,33.96,victoria.roy289@gmail.com,22-Sep-25,5,66,Victoria Roy,1-416-168-881,Y,L000290,Frequent,5704,Female,24,22-Dec-01,Electrician
T004107,17.98,sophia.nguyen424@yahoo.com,25-Sep-25,2,147,Sophia Nguyen,1-647-837-1094,Y,L000425,Frequent,6461,Female,30,8-Jan-95,Software Engineer
T004122,62.45,william.khan206@hotmail.com,26-Sep-25,5,93,William Khan,1-647-748-3789,Y,L000207,Frequent,4639,Female,35,26-Dec-90,Marketing Specialist
T004124,111.4,matthew.khan286@icloud.com,26-Sep-25,10,112,Matthew Khan,1-416-281-7930,Y,L000287,Frequent,7831,Female,57,13-Jun-68,Graphic Designer
T004129,71.48,luke.li135@yahoo.com,27-Sep-25,4,94,Luke Li,1-289-318-7814,Y,L000136,Frequent,5081,Female,29,23-Jan-96,Accountant
T004139,48.76,david.white374@gmail.com,27-Sep-25,5,115,David White,1-647-957-6837,Y,L000375,Frequent,5300,Female,24,19-Jan-01,Student
T004158,143.39,samuel.roy108@gmail.com,28-Sep-25,15,97,Samuel Roy,1-437-602-6539,Y,L000109,Frequent,7736,Female,20,11-Apr-05,Operations Manager
T004165,18.49,matthew.khan286@icloud.com,29-Sep-25,2,65,Matthew Khan,1-416-281-7930,Y,L000287,Frequent,7831,Female,57,13-Jun-68,Graphic Designer
T004172,142.53,sophia.lam209@yahoo.com,30-Sep-25,10,126,Sophia Lam,1-437-392-1777,Y,L000210,Frequent,5646,Female,31,8-Nov-94,Barista
T004179,51.46,sebastian.macdonald267@yahoo.com,1-Oct-25,6,61,Sebastian MacDonald,1-905-608-333,Y,L000268,Frequent,7144,Female,18,1-Nov-07,Customer Service Rep
T004201,209.51,sophia.ivanov110@hotmail.com,2-Oct-25,13,106,Sophia Ivanov,1-647-483-7332,Y,L000111,Frequent,7219,Female,38,27-Jul-87,Truck Driver
T004202,82.94,matthew.martin93@icloud.com,2-Oct-25,7,78,Matthew Martin,1-365-492-7636,Y,L000094,Frequent,4745,Female,25,5-Apr-00,Student
T004217,4.99,victoria.roy289@gmail.com,4-Oct-25,1,91,Victoria Roy,1-416-168-881,Y,L000290,Frequent,5704,Female,24,22-Dec-01,Electrician
T004239,85.94,camila.chan443@hotmail.com,5-Oct-25,7,115,Camila Chan,1-437-42-2034,Y,L000444,Frequent,5978,Female,25,18-Jan-00,Consultant
T004247,14.78,sophia.lam209@yahoo.com,6-Oct-25,3,57,Sophia Lam,1-437-392-1777,Y,L000210,Frequent,5646,Female,31,8-Nov-94,Barista
T004263,104.43,camila.chan443@hotmail.com,7-Oct-25,10,104,Camila Chan,1-437-42-2034,Y,L000444,Frequent,5978,Female,25,18-Jan-00,Consultant
T004270,59.97,nora.li395@yahoo.com,8-Oct-25,5,144,Nora Li,1-289-115-5817,Y,L000396,Frequent,5497,Female,28,3-Oct-97,Data Analyst
T004276,8.49,harper.singh329@outlook.com,8-Oct-25,1,100,Harper Singh,1-647-178-8866,Y,L000330,Frequent,7472,Female,19,4-Aug-06,Software Engineer
T004277,26.98,matthew.khan286@icloud.com,8-Oct-25,3,124,Matthew Khan,1-416-281-7930,Y,L000287,Frequent,7831,Female,57,13-Jun-68,Graphic Designer
T004287,35.25,harper.chen291@hotmail.com,9-Oct-25,6,132,Harper Chen,1-647-62-2450,Y,L000292,Frequent,6467,Female,23,5-Feb-02,Project Manager
T004288,65.03,sebastian.macdonald267@yahoo.com,9-Oct-25,7,42,Sebastian MacDonald,1-905-608-333,Y,L000268,Frequent,7144,Female,18,1-Nov-07,Customer Service Rep
T004289,58.05,emma.singh96@hotmail.com,9-Oct-25,7,151,Emma Singh,1-437-731-9198,Y,L000097,Frequent,6625,Female,30,6-Sep-95,HR Coordinator
T004290,156.98,camila.kowalski384@hotmail.com,10-Oct-25,13,114,Camila Kowalski,1-905-801-2778,Y,L000385,Frequent,3418,Female,43,28-May-82,Nurse
T004292,144.41,daniel.lopez257@gmail.com,10-Oct-25,10,83,Daniel Lopez,1-289-398-4325,Y,L000258,Frequent,6636,Female,38,30-Apr-87,Barista
T004305,71.45,emily.nowak125@icloud.com,11-Oct-25,5,40,Emily Nowak,1-289-495-6686,Y,L000126,Frequent,7799,Female,30,15-Jun-95,Software Engineer
T004306,107.4,sophia.nguyen424@yahoo.com,11-Oct-25,13,61,Sophia Nguyen,1-647-837-1094,Y,L000425,Frequent,6461,Female,30,8-Jan-95,Software Engineer
T004324,53.47,aria.lau174@yahoo.com,13-Oct-25,5,91,Aria Lau,1-437-933-6855,Y,L000175,Frequent,6974,Female,20,16-Dec-05,Consultant
T004334,118.43,samuel.johnson46@hotmail.com,13-Oct-25,13,106,Samuel Johnson,1-905-226-7562,Y,L000047,Frequent,5920,Female,47,8-Aug-78,Research Assistant
T004341,67.03,matthew.martin93@icloud.com,14-Oct-25,8,71,Matthew Martin,1-365-492-7636,Y,L000094,Frequent,4745,Female,25,5-Apr-00,Student
T004348,152.43,lily.lee208@gmail.com,15-Oct-25,8,159,Lily Lee,1-437-360-856,Y,L000209,Frequent,7534,Female,33,3-Sep-92,HR Coordinator
T004368,24.98,avery.khan192@gmail.com,18-Oct-25,2,69,Avery Khan,1-365-926-2117,Y,L000193,Frequent,6201,Female,28,23-Jun-97,Teacher
T004373,46.97,abigail.nowak26@outlook.com,18-Oct-25,4,33,Abigail Nowak,1-416-650-5510,Y,L000027,Frequent,6161,Female,34,9-Jul-91,Graphic Designer
T004377,29.96,matthew.nguyen305@yahoo.com,18-Oct-25,4,72,Matthew Nguyen,1-905-82-3901,Y,L000306,Frequent,6911,Female,18,19-Jul-07,Barista
T004380,59.22,joseph.lopez252@icloud.com,19-Oct-25,9,39,Joseph Lopez,1-365-467-8855,Y,L000253,Frequent,7304,Female,43,18-Oct-82,Product Manager
T004387,13.46,avery.lee137@outlook.com,19-Oct-25,4,83,Avery Lee,1-365-994-2359,Y,L000138,Frequent,5088,Female,21,15-Apr-04,Data Analyst
T004392,3.49,lily.lee208@gmail.com,19-Oct-25,1,47,Lily Lee,1-437-360-856,Y,L000209,Frequent,7534,Female,33,3-Sep-92,HR Coordinator
T004393,109.21,camila.patel33@yahoo.com,19-Oct-25,9,53,Camila Patel,1-647-807-3988,Y,L000034,Frequent,7051,Female,58,13-Jun-67,HR Coordinator
T004396,69.25,lily.lee208@gmail.com,19-Oct-25,6,127,Lily Lee,1-437-360-856,Y,L000209,Frequent,7534,Female,33,3-Sep-92,HR Coordinator
T004402,56.95,avery.lee137@outlook.com,20-Oct-25,5,73,Avery Lee,1-365-994-2359,Y,L000138,Frequent,5088,Female,21,15-Apr-04,Data Analyst
T004416,99.9,lily.lee208@gmail.com,21-Oct-25,10,116,Lily Lee,1-437-360-856,Y,L000209,Frequent,7534,Female,33,3-Sep-92,HR Coordinator
T004430,70.96,emily.nowak125@icloud.com,23-Oct-25,6,78,Emily Nowak,1-289-495-6686,Y,L000126,Frequent,7799,Female,30,15-Jun-95,Software Engineer
T004431,68.95,emma.singh275@gmail.com,24-Oct-25,10,126,Emma Singh,1-289-617-800,Y,L000276,Frequent,7291,Female,29,1-Sep-96,Operations Manager
T004443,161.41,sophia.nguyen424@yahoo.com,24-Oct-25,12,71,Sophia Nguyen,1-647-837-1094,Y,L000425,Frequent,6461,Female,30,8-Jan-95,Software Engineer
T004448,164,logan.taylor85@hotmail.com,25-Oct-25,13,165,Logan Taylor,1-416-547-4614,Y,L000086,Frequent,7874,Female,31,9-Jun-94,Teacher
T004454,125.79,henry.zhang139@gmail.com,25-Oct-25,14,101,Henry Zhang,1-647-291-4924,Y,L000140,Frequent,7972,Female,34,28-Sep-91,Graphic Designer
T004456,13.28,wyatt.tremblay128@hotmail.com,25-Oct-25,2,103,Wyatt Tremblay,1-289-634-1018,Y,L000129,Frequent,6982,Female,42,22-Jan-83,Truck Driver
T004459,23.77,layla.wilson194@icloud.com,26-Oct-25,3,61,Layla Wilson,1-905-539-1892,Y,L000195,Frequent,4937,Female,25,14-Aug-00,Sales Associate
T004462,58.73,ava.chen323@outlook.com,26-Oct-25,7,85,Ava Chen,1-905-561-351,Y,L000324,Frequent,5101,Female,31,21-May-94,Product Manager
T004463,71.21,samuel.roy108@gmail.com,26-Oct-25,9,68,Samuel Roy,1-437-602-6539,Y,L000109,Frequent,7736,Female,20,11-Apr-05,Operations Manager
T004473,103.97,abigail.nguyen35@yahoo.com,26-Oct-25,5,41,Abigail Nguyen,1-416-632-7300,Y,L000036,Frequent,5984,Female,30,5-Feb-95,Research Assistant
T004484,22.48,charlotte.anderson449@yahoo.com,27-Oct-25,3,72,Charlotte Anderson,1-437-881-7274,Y,L000450,Frequent,3157,Female,39,1-Feb-86,Sales Associate
T004497,56.26,chloe.wilson133@hotmail.com,28-Oct-25,5,114,Chloe Wilson,1-289-331-2942,Y,L000134,Frequent,6933,Female,26,22-Apr-99,Accountant
T000013,176.17,harper.nguyen486@yahoo.com,29-Oct-24,17,121,Harper Nguyen,1-437-860-3966,Y,L000487,Very Frequent,10062,Prefer not to say,35,1-Oct-90,Marketing Specialist
T000026,18.46,aria.nowak441@icloud.com,30-Oct-24,4,179,Aria Nowak,1-905-563-3584,Y,L000442,Very Frequent,9267,Prefer not to say,43,1-Feb-82,Chef
T000046,58.95,layla.tremblay460@yahoo.com,1-Nov-24,6,145,Layla Tremblay,1-416-405-8657,Y,L000461,Very Frequent,10938,Prefer not to say,23,12-Jul-02,Teacher
T000245,105.53,john.lau426@outlook.com,18-Nov-24,9,154,John Lau,1-905-250-7455,Y,L000427,Very Frequent,9642,Prefer not to say,25,28-Dec-00,Graphic Designer
T000249,15.47,john.lau426@outlook.com,18-Nov-24,3,55,John Lau,1-905-250-7455,Y,L000427,Very Frequent,9642,Prefer not to say,25,28-Dec-00,Graphic Designer
T000251,42.56,victoria.ivanov472@hotmail.com,19-Nov-24,6,106,Victoria Ivanov,1-416-826-6073,Y,L000473,Very Frequent,9605,Prefer not to say,30,11-Sep-95,Product Manager
T000296,94.47,mia.chow496@icloud.com,23-Nov-24,6,75,Mia Chow,1-905-903-7914,Y,L000497,Very Frequent,14762,Prefer not to say,35,6-Feb-90,Accountant
T000331,40.99,harper.nguyen486@yahoo.com,27-Nov-24,3,89,Harper Nguyen,1-437-860-3966,Y,L000487,Very Frequent,10062,Prefer not to say,35,1-Oct-90,Marketing Specialist
T000355,97.95,victoria.ivanov472@hotmail.com,29-Nov-24,9,86,Victoria Ivanov,1-416-826-6073,Y,L000473,Very Frequent,9605,Prefer not to say,30,11-Sep-95,Product Manager
T000485,4.99,benjamin.lau498@gmail.com,6-Dec-24,1,47,Benjamin Lau,1-647-796-1441,Y,L000499,Very Frequent,11761,Prefer not to say,24,3-Feb-01,Research Assistant
T000486,42.95,victoria.ivanov472@hotmail.com,6-Dec-24,5,86,Victoria Ivanov,1-416-826-6073,Y,L000473,Very Frequent,9605,Prefer not to say,30,11-Sep-95,Product Manager
T000567,57.25,benjamin.lau498@gmail.com,12-Dec-24,5,113,Benjamin Lau,1-647-796-1441,Y,L000499,Very Frequent,11761,Prefer not to say,24,3-Feb-01,Research Assistant
T000606,193.92,sofia.johnson489@outlook.com,14-Dec-24,10,59,Sofia Johnson,1-416-591-3877,Y,L000490,Very Frequent,9005,Prefer not to say,32,3-Dec-93,Operations Manager
T000670,55.05,david.chen436@icloud.com,18-Dec-24,6,101,David Chen,1-365-387-9754,Y,L000437,Very Frequent,10620,Prefer not to say,25,22-Mar-00,Chef
T000838,89.93,victoria.ivanov472@hotmail.com,29-Dec-24,8,67,Victoria Ivanov,1-416-826-6073,Y,L000473,Very Frequent,9605,Prefer not to say,30,11-Sep-95,Product Manager
T000897,12.49,aria.nowak441@icloud.com,5-Jan-25,1,101,Aria Nowak,1-905-563-3584,Y,L000442,Very Frequent,9267,Prefer not to say,43,1-Feb-82,Chef
T000940,110.42,victoria.ivanov472@hotmail.com,11-Jan-25,11,102,Victoria Ivanov,1-416-826-6073,Y,L000473,Very Frequent,9605,Prefer not to say,30,11-Sep-95,Product Manager
T000964,118.4,sofia.johnson489@outlook.com,14-Jan-25,10,89,Sofia Johnson,1-416-591-3877,Y,L000490,Very Frequent,9005,Prefer not to say,32,3-Dec-93,Operations Manager
T000971,164.85,sofia.johnson489@outlook.com,14-Jan-25,17,127,Sofia Johnson,1-416-591-3877,Y,L000490,Very Frequent,9005,Prefer not to say,32,3-Dec-93,Operations Manager
T001034,31.96,harper.nguyen486@yahoo.com,21-Jan-25,4,36,Harper Nguyen,1-437-860-3966,Y,L000487,Very Frequent,10062,Prefer not to say,35,1-Oct-90,Marketing Specialist
T001048,31.47,layla.tremblay460@yahoo.com,22-Jan-25,3,30,Layla Tremblay,1-416-405-8657,Y,L000461,Very Frequent,10938,Prefer not to say,23,12-Jul-02,Teacher
T001066,132.4,victoria.ivanov472@hotmail.com,24-Jan-25,12,48,Victoria Ivanov,1-416-826-6073,Y,L000473,Very Frequent,9605,Prefer not to say,30,11-Sep-95,Product Manager
T001088,52.97,sofia.johnson489@outlook.com,27-Jan-25,4,120,Sofia Johnson,1-416-591-3877,Y,L000490,Very Frequent,9005,Prefer not to say,32,3-Dec-93,Operations Manager
T001182,195.43,david.chen436@icloud.com,7-Feb-25,11,99,David Chen,1-365-387-9754,Y,L000437,Very Frequent,10620,Prefer not to say,25,22-Mar-00,Chef
T001394,86.93,harper.nguyen486@yahoo.com,1-Mar-25,10,63,Harper Nguyen,1-437-860-3966,Y,L000487,Very Frequent,10062,Prefer not to say,35,1-Oct-90,Marketing Specialist
T001411,184.66,aria.nowak441@icloud.com,2-Mar-25,14,67,Aria Nowak,1-905-563-3584,Y,L000442,Very Frequent,9267,Prefer not to say,43,1-Feb-82,Chef
T001436,33.98,victoria.ivanov472@hotmail.com,5-Mar-25,3,73,Victoria Ivanov,1-416-826-6073,Y,L000473,Very Frequent,9605,Prefer not to say,30,11-Sep-95,Product Manager
T001525,18.48,david.chen436@icloud.com,13-Mar-25,2,134,David Chen,1-365-387-9754,Y,L000437,Very Frequent,10620,Prefer not to say,25,22-Mar-00,Chef
T001540,84.45,isabella.park487@yahoo.com,15-Mar-25,6,95,Isabella Park,1-289-199-3521,Y,L000488,Very Frequent,10529,Prefer not to say,18,9-May-07,Graphic Designer
T001545,107.91,mia.chow496@icloud.com,15-Mar-25,10,43,Mia Chow,1-905-903-7914,Y,L000497,Very Frequent,14762,Prefer not to say,35,6-Feb-90,Accountant
T001554,116.9,aria.nowak441@icloud.com,16-Mar-25,10,98,Aria Nowak,1-905-563-3584,Y,L000442,Very Frequent,9267,Prefer not to say,43,1-Feb-82,Chef
T001608,108.9,harper.nguyen486@yahoo.com,20-Mar-25,12,72,Harper Nguyen,1-437-860-3966,Y,L000487,Very Frequent,10062,Prefer not to say,35,1-Oct-90,Marketing Specialist
T001741,291.82,layla.tremblay460@yahoo.com,31-Mar-25,20,83,Layla Tremblay,1-416-405-8657,Y,L000461,Very Frequent,10938,Prefer not to say,23,12-Jul-02,Teacher
T001765,23.47,sofia.johnson489@outlook.com,3-Apr-25,3,73,Sofia Johnson,1-416-591-3877,Y,L000490,Very Frequent,9005,Prefer not to say,32,3-Dec-93,Operations Manager
T001778,52.47,isabella.park487@yahoo.com,4-Apr-25,4,132,Isabella Park,1-289-199-3521,Y,L000488,Very Frequent,10529,Prefer not to say,18,9-May-07,Graphic Designer
T001783,128.68,mia.chow496@icloud.com,5-Apr-25,16,100,Mia Chow,1-905-903-7914,Y,L000497,Very Frequent,14762,Prefer not to say,35,6-Feb-90,Accountant
T001844,62.95,sofia.johnson489@outlook.com,9-Apr-25,6,48,Sofia Johnson,1-416-591-3877,Y,L000490,Very Frequent,9005,Prefer not to say,32,3-Dec-93,Operations Manager
T001853,24.98,benjamin.lau498@gmail.com,10-Apr-25,3,93,Benjamin Lau,1-647-796-1441,Y,L000499,Very Frequent,11761,Prefer not to say,24,3-Feb-01,Research Assistant
T001902,160.91,mia.chow496@icloud.com,14-Apr-25,14,56,Mia Chow,1-905-903-7914,Y,L000497,Very Frequent,14762,Prefer not to say,35,6-Feb-90,Accountant
T001914,38.47,mia.chow496@icloud.com,16-Apr-25,4,63,Mia Chow,1-905-903-7914,Y,L000497,Very Frequent,14762,Prefer not to say,35,6-Feb-90,Accountant
T001924,31.96,victoria.ivanov472@hotmail.com,17-Apr-25,4,64,Victoria Ivanov,1-416-826-6073,Y,L000473,Very Frequent,9605,Prefer not to say,30,11-Sep-95,Product Manager
T001931,128.2,layla.tremblay460@yahoo.com,17-Apr-25,11,150,Layla Tremblay,1-416-405-8657,Y,L000461,Very Frequent,10938,Prefer not to say,23,12-Jul-02,Teacher
T002011,140.46,mia.chow496@icloud.com,25-Apr-25,9,92,Mia Chow,1-905-903-7914,Y,L000497,Very Frequent,14762,Prefer not to say,35,6-Feb-90,Accountant
T002052,160.36,john.lau426@outlook.com,27-Apr-25,17,110,John Lau,1-905-250-7455,Y,L000427,Very Frequent,9642,Prefer not to say,25,28-Dec-00,Graphic Designer
T002075,111.53,sofia.johnson489@outlook.com,29-Apr-25,9,101,Sofia Johnson,1-416-591-3877,Y,L000490,Very Frequent,9005,Prefer not to say,32,3-Dec-93,Operations Manager
T002097,24.97,mia.chow496@icloud.com,1-May-25,3,61,Mia Chow,1-905-903-7914,Y,L000497,Very Frequent,14762,Prefer not to say,35,6-Feb-90,Accountant
T002111,79.93,benjamin.lau498@gmail.com,3-May-25,7,170,Benjamin Lau,1-647-796-1441,Y,L000499,Very Frequent,11761,Prefer not to say,24,3-Feb-01,Research Assistant
T002139,21.78,sofia.johnson489@outlook.com,4-May-25,3,153,Sofia Johnson,1-416-591-3877,Y,L000490,Very Frequent,9005,Prefer not to say,32,3-Dec-93,Operations Manager
T002203,34.98,isabella.park487@yahoo.com,10-May-25,3,70,Isabella Park,1-289-199-3521,Y,L000488,Very Frequent,10529,Prefer not to say,18,9-May-07,Graphic Designer
T002220,134.92,victoria.ivanov472@hotmail.com,11-May-25,9,125,Victoria Ivanov,1-416-826-6073,Y,L000473,Very Frequent,9605,Prefer not to say,30,11-Sep-95,Product Manager
T002234,102.42,mia.chow496@icloud.com,12-May-25,11,110,Mia Chow,1-905-903-7914,Y,L000497,Very Frequent,14762,Prefer not to say,35,6-Feb-90,Accountant
T002334,82.9,benjamin.lau498@gmail.com,20-May-25,11,95,Benjamin Lau,1-647-796-1441,Y,L000499,Very Frequent,11761,Prefer not to say,24,3-Feb-01,Research Assistant
T002462,43.56,harper.nguyen486@yahoo.com,1-Jun-25,5,95,Harper Nguyen,1-437-860-3966,Y,L000487,Very Frequent,10062,Prefer not to say,35,1-Oct-90,Marketing Specialist
T002522,76.47,isabella.park487@yahoo.com,6-Jun-25,4,163,Isabella Park,1-289-199-3521,Y,L000488,Very Frequent,10529,Prefer not to say,18,9-May-07,Graphic Designer
T002532,70.93,david.chen436@icloud.com,7-Jun-25,8,80,David Chen,1-365-387-9754,Y,L000437,Very Frequent,10620,Prefer not to say,25,22-Mar-00,Chef
T002665,303.37,mia.chow496@icloud.com,15-Jun-25,18,128,Mia Chow,1-905-903-7914,Y,L000497,Very Frequent,14762,Prefer not to say,35,6-Feb-90,Accountant
T002671,98.43,benjamin.lau498@gmail.com,15-Jun-25,7,63,Benjamin Lau,1-647-796-1441,Y,L000499,Very Frequent,11761,Prefer not to say,24,3-Feb-01,Research Assistant
T002733,118.23,aria.nowak441@icloud.com,20-Jun-25,9,75,Aria Nowak,1-905-563-3584,Y,L000442,Very Frequent,9267,Prefer not to say,43,1-Feb-82,Chef
T002750,89.42,david.chen436@icloud.com,21-Jun-25,10,79,David Chen,1-365-387-9754,Y,L000437,Very Frequent,10620,Prefer not to say,25,22-Mar-00,Chef
T002822,70.23,david.chen436@icloud.com,26-Jun-25,9,127,David Chen,1-365-387-9754,Y,L000437,Very Frequent,10620,Prefer not to say,25,22-Mar-00,Chef
T002839,41.28,sofia.johnson489@outlook.com,27-Jun-25,3,122,Sofia Johnson,1-416-591-3877,Y,L000490,Very Frequent,9005,Prefer not to say,32,3-Dec-93,Operations Manager
T002864,72.43,harper.nguyen486@yahoo.com,28-Jun-25,7,43,Harper Nguyen,1-437-860-3966,Y,L000487,Very Frequent,10062,Prefer not to say,35,1-Oct-90,Marketing Specialist
T002879,39.97,john.lau426@outlook.com,29-Jun-25,3,100,John Lau,1-905-250-7455,Y,L000427,Very Frequent,9642,Prefer not to say,25,28-Dec-00,Graphic Designer
T002894,14.98,mia.chow496@icloud.com,30-Jun-25,2,94,Mia Chow,1-905-903-7914,Y,L000497,Very Frequent,14762,Prefer not to say,35,6-Feb-90,Accountant
T002899,180.13,aria.nowak441@icloud.com,30-Jun-25,20,109,Aria Nowak,1-905-563-3584,Y,L000442,Very Frequent,9267,Prefer not to say,43,1-Feb-82,Chef
T003049,104.89,mia.chow496@icloud.com,12-Jul-25,11,91,Mia Chow,1-905-903-7914,Y,L000497,Very Frequent,14762,Prefer not to say,35,6-Feb-90,Accountant
T003091,69.34,victoria.ivanov472@hotmail.com,15-Jul-25,6,122,Victoria Ivanov,1-416-826-6073,Y,L000473,Very Frequent,9605,Prefer not to say,30,11-Sep-95,Product Manager
T003099,110.23,benjamin.lau498@gmail.com,15-Jul-25,18,48,Benjamin Lau,1-647-796-1441,Y,L000499,Very Frequent,11761,Prefer not to say,24,3-Feb-01,Research Assistant
T003104,104.44,david.chen436@icloud.com,16-Jul-25,8,123,David Chen,1-365-387-9754,Y,L000437,Very Frequent,10620,Prefer not to say,25,22-Mar-00,Chef
T003137,53.47,aria.nowak441@icloud.com,19-Jul-25,4,70,Aria Nowak,1-905-563-3584,Y,L000442,Very Frequent,9267,Prefer not to say,43,1-Feb-82,Chef
T003181,65.42,benjamin.lau498@gmail.com,21-Jul-25,8,109,Benjamin Lau,1-647-796-1441,Y,L000499,Very Frequent,11761,Prefer not to say,24,3-Feb-01,Research Assistant
T003252,260.62,benjamin.lau498@gmail.com,26-Jul-25,21,216,Benjamin Lau,1-647-796-1441,Y,L000499,Very Frequent,11761,Prefer not to say,24,3-Feb-01,Research Assistant
T003277,39.96,harper.nguyen486@yahoo.com,27-Jul-25,4,50,Harper Nguyen,1-437-860-3966,Y,L000487,Very Frequent,10062,Prefer not to say,35,1-Oct-90,Marketing Specialist
T003280,3.29,david.chen436@icloud.com,27-Jul-25,1,79,David Chen,1-365-387-9754,Y,L000437,Very Frequent,10620,Prefer not to say,25,22-Mar-00,Chef
